Date,Message
"Jan 17, 2017 ","BART recovering: 10 min delay in downtown Oak in SFO, MLBR and DALY dirs due to an earlier equipment prob on a train. "
"Jan 17, 2017 ","10 min delay in downtown Oak in SFO, MLBR and DALY dirs due to equip prob at EMBR. "
"Jan 17, 2017 ",10 min delay system wide due to an earlier equipment prob on track at EMBR. 
"Jan 17, 2017 ",BART recovering: major delay system wide due to an earlier equipment prob on track at EMBR. 
"Jan 17, 2017 ",Major delay system wide due to equip prob at EMBR. 
"Jan 17, 2017 ","Major delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to equip prob at EMBR. "
"Jan 17, 2017 ","20 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to equip prob at EMBR and earlier mechanical issues on a train. "
"Jan 17, 2017 ","10 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to equip prob at MONT. "
"Jan 16, 2017 ","BART recovering: 10 min delay at BAYF in FRMT, RICH and DALY dirs due to police activity. "
"Jan 16, 2017 ",10 min delay at BAYF in RICH and DALY dirs due to police activity. 
"Jan 16, 2017 ",BART recovering: trains are now stopping at COLS due to police activity. 
"Jan 16, 2017 ",Trains are not stopping at COLS due to police activity. 
"Jan 15, 2017 ","BART recovering: 10 min delay at COLS in DUBL, FRMT, RICH and DALY dirs due to police activity. "
"Jan 15, 2017 ","BART recovering: 20 min delay at COLS in DUBL, FRMT, RICH and DALY dirs due to police activity. "
"Jan 15, 2017 ","10 min delay at COLS in DUBL, RICH and DALY dirs due to police activity. "
"Jan 15, 2017 ",BART recovering: major delay at ASBY in FRMT and RICH dirs. 
"Jan 15, 2017 ",Trains are not stopping at ASBY due to a major medical emergency. 
"Jan 15, 2017 ","Major delay at ASBY in FRMT, RICH, DALY and SF dirs due to a major medical emergency. "
"Jan 14, 2017 ",10 min delay between LAFY and PHIL on PITT line in PITT dir due to track maint. 
"Jan 14, 2017 ",BART recovering: 10 min delay on PITT line in PITT dir due to police activity at ROCK stn. 
"Jan 14, 2017 ",Trains are not stopping at ROCK due to police activity. 
"Jan 13, 2017 ","BART recovering: 10 min delay between SHAY and UCTY in FRMT, RICH and DALY dirs due to an earlier equipment prob on track. "
"Jan 13, 2017 ","10 min delay between SHAY and UCTY in FRMT, RICH and DALY dirs due to equip prob. "
"Jan 13, 2017 ",BART recovering: 10 min delay at SF stns in East Bay dir due to equip prob and earlier delays in downtown Oak. 
"Jan 13, 2017 ",BART recovering: 10 min delay system wide due to an earlier disabled maintenance vehicle in downtown Oak area. 
"Jan 13, 2017 ",BART recovering: 20 min delay system wide due to an earlier disabled maintenance vehicle in downtown Oak area. 
"Jan 13, 2017 ",BART recovering: major delay system wide due to a disabled maintenance vehicle in downtown Oak area. 
"Jan 13, 2017 ",Major delay system wide. we have restored svc in downtown Oak area and trains are now moving in all dirs through downtown Oak. 
"Jan 13, 2017 ","Major delay system wide. we are restoring svc svc, and trains are now moving through downtown Oak. "
"Jan 13, 2017 ",Major delay system wide due to a disabled maintenance vehicle between macathur and 19th st 
"Jan 12, 2017 ","BART recovering: 10 min delay at SF stns in SFO, MLBR and DALY dirs due to police activity and weather conditions. "
"Jan 12, 2017 ",BART recovering: 10 min delay on PITT line in DALY dir due to earlier mechanical issues. 
"Jan 12, 2017 ","10 min delay at SF stns in SFO, MLBR and DALY dirs due to police activity and wet weather conditions. "
"Jan 12, 2017 ",10 min delay on PITT line in DALY dir due to equip prob. 
"Jan 12, 2017 ",20 min delay between 16TH and SFO in SFO dir. Also a 20 min delay between DALY and PITT in PITT dir due to track maint. 
"Jan 12, 2017 ",10 min delay between 16TH and SFO in SFO dir. Also a 10 min delay between DALY and PITT in PITT dir due to track maint. 
"Jan 12, 2017 ",10 min delay on PITT line in PITT dir. 
"Jan 11, 2017 ","BART recovering: 20 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to a medical emergency and police activity. "
"Jan 11, 2017 ","20 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to a medical emergency and police activity. "
"Jan 11, 2017 ","10 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to a medical emergency and police activity. "
"Jan 11, 2017 ",BART recovering: 10 min delay at SF stns in PITT and DUBL dirs due to earlier track maintenance. 
"Jan 11, 2017 ",10 min delay at SF stns in PITT and DUBL dirs due to track maint. 
"Jan 11, 2017 ","BART recovering: major delay at SF stns on DALY line in SFO, MLBR and East Bay dirs due to an earlier obstruction on track. "
"Jan 11, 2017 ",Trains are not stopping at EMBR due to police activity. 
"Jan 11, 2017 ",A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX 
"Jan 11, 2017 ",Major delay system wide between BALB and DALY on DALY line due to obstruction. 
"Jan 11, 2017 ","BART recovering: 20 min delay in SFO, MLBR and East Bay dirs due to equip prob. "
"Jan 11, 2017 ","Major delay at DALY in SFO, MLBR and East Bay dirs due to equip prob. "
"Jan 10, 2017 ","BART recovering: 20 min delay at 24TH in SFO, MLBR and DALY dirs due to equip prob. "
"Jan 10, 2017 ","20 min delay at 24TH in SFO, MLBR and DALY dirs due to equip prob. "
"Jan 10, 2017 ","10 min delay at 24TH in SFO, MLBR and DALY dirs due to equip prob. "
"Jan 10, 2017 ",10 min delay system wide due to weather related conditions. 
"Jan 10, 2017 ",BART recovering: 10 min delay at SF stns in East Bay dir due to equip prob. 
"Jan 10, 2017 ",10 min delay at SF stns in East Bay dir due to equip prob. 
"Jan 10, 2017 ",10 min delay system wide due to wet weather conditions. 
"Jan 10, 2017 ",BART recovering: 10 min delay at 19TH in RICH dir due to police activity. 
"Jan 10, 2017 ",10 min delay at 19TH in RICH dir due to police activity. 
"Jan 10, 2017 ",BART recovering: 10 min delay on DALY line in SFO and DALY dirs due to equip prob. 
"Jan 09, 2017 ",BART recovering: 10 min delay at COLS in DUBL and FRMT dirs due to police activity. 
"Jan 09, 2017 ",10 min delay at COLS in DUBL and FRMT dirs due to police activity. 
"Jan 09, 2017 ","BART recovering: 10 min delay at DELN in FRMT, RICH and MLBR dirs due to an earlier medical emergency. "
"Jan 09, 2017 ","10 min delay at DELN in FRMT, RICH and MLBR dirs due to a medical emergency. "
"Jan 09, 2017 ","BART recovering: 10 min delay at WOAK in SFO, MLBR and DALY dirs due to police activity. "
"Jan 09, 2017 ","10 min delay at WOAK in SFO, MLBR and DALY dirs. "
"Jan 09, 2017 ",BART recovering: 10 min delay at DALY in PITT and DUBL dirs due to earlier track maintenance. 
"Jan 09, 2017 ",10 min delay at DALY in PITT and DUBL dirs due to track maint. 
"Jan 08, 2017 ","BART recovering: 10 min delay between BALB and DALY in SFO, MLBR and East Bay dirs due to wet weather conditons and debris on trackway. "
"Jan 08, 2017 ",A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX 
"Jan 08, 2017 ","Major delay between BALB and DALY in SFO, MLBR and East Bay dirs due to debris on trackway. "
"Jan 08, 2017 ",Major delay at BALB in PITT and DUBL dirs due to debris in trackway. 
"Jan 08, 2017 ","10 min delay at SFO on SFO line in PITT, SFO and MLBR dirs due to equip prob. "
"Jan 08, 2017 ",10 min delay system wide due to wet rails and weather related conditions. 
"Jan 08, 2017 ",10 min delay at DALY in East Bay dir due to equip prob. 
"Jan 08, 2017 ",10 min delay on PITT line in PITT and SFO dirs due to equip prob near LAFY. 
"Jan 07, 2017 ",10 min delay at LAFY in SFO and MLBR dirs due to equip prob. 
"Jan 07, 2017 ",BART recovering: 10 min delay at WOAK in SFO and DALY dirs due to a medical emergency. 
"Jan 07, 2017 ",BART recovering: 10 min delay between SHAY and UCTY on FRMT line in FRMT and RICH dirs due to equip prob. 
"Jan 07, 2017 ",BART recovering: 10 min delay on RICH line in RICH dir due to an earlier equipment prob on track. 
"Jan 07, 2017 ",10 min delay on DALY line in East Bay dir due to police activity. 
"Jan 06, 2017 ","BART recovering: 10 min delay at WOAK in MLBR, DALY and SF dirs due to an earlier medical emergency. "
"Jan 06, 2017 ","10 min delay at WOAK in MLBR, DALY and SF dirs due to a medical emergency. "
"Jan 06, 2017 ","BART recovering: 10 min delay on RICH line in FRMT, RICH and MLBR dirs due to an earlier equipment prob on track. "
"Jan 06, 2017 ","10 min delay between DBRK and NBRK in FRMT, RICH and MLBR dirs due to equip prob. "
"Jan 06, 2017 ",BART recovering: 20 min delay system wide due to an earlier disabled train at WOAK. 
"Jan 06, 2017 ",BART recovering: major delay system wide due to an earlier disabled train at WOAK. 
"Jan 06, 2017 ",BART recovering: major delay system wide in all dirs due to a disabled train at WOAK. We are in process of restoring normal svc to SF. 
"Jan 06, 2017 ",Major delay system wide in all dirs due to a disabled train at WOAK. Pls seek alt means of trans until further notice. 
"Jan 06, 2017 ",Major delay system wide in all dirs due to a disabled train at WOAK. 
"Jan 06, 2017 ",10 min delay at 24TH in East Bay dir due to equip prob. 
"Jan 06, 2017 ","10 min delay at WOAK in SFO, MLBR and DALY dirs due to equip prob. "
"Jan 06, 2017 ",BART recovering: 20 min delay at DALY in PITT and DUBL dirs due to an earlier equipment prob on track. 
"Jan 06, 2017 ",20 min delay at DALY in PITT and DUBL dirs due to equip prob. 
"Jan 06, 2017 ",10 min delay on DALY line in East Bay dir due to police activity. 
"Jan 05, 2017 ",BART recovering: 10 min delay on PITT line in PITT dir due to an earlier equipment prob on track. 
"Jan 05, 2017 ",10 min delay at ROCK in PITT dir due to equip prob. 
"Jan 05, 2017 ",BART recovering: 20 min delay in East Bay dir due to an earlier major medical emergency. 
"Jan 05, 2017 ",BART recovering: major delay on DALY line in East Bay dir due to an earlier major medical emergency. 
"Jan 05, 2017 ",A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX 
"Jan 05, 2017 ",Stn closure at 24TH due to a major medical emergency. 
"Jan 05, 2017 ",Major delay system wide due to a major medical emergency. 
"Jan 05, 2017 ",Trains are not stopping at 24TH due to a major medical emergency. 
"Jan 05, 2017 ",Major delay at 24TH in East Bay dir due to a major medical emergency. 
"Jan 05, 2017 ",10 min delay on FRMT line in DUBL and FRMT dirs due to equip prob. 
"Jan 04, 2017 ",BART recovering: 20 min delay on RICH line in FRMT and MLBR dirs due to an animal on track. 
"Jan 04, 2017 ",10 min delay on RICH line in FRMT and MLBR dirs due to a animal in trackway. 
"Jan 04, 2017 ",BART recovering: 10 min delay in DUBL and FRMT dirs due to equip prob. 
"Jan 04, 2017 ",10 min delay in DUBL and FRMT dirs due to equip prob. 
"Jan 04, 2017 ","20 min delay at SF stns in SFO, MLBR and East Bay dirs due to equip prob at DALY. "
"Jan 04, 2017 ",BART recovering: 20 min delay system wide due to track issues at DALY and wet weather conditions. 
"Jan 04, 2017 ","20 min delay system wide due to earlier track issues at DALY, police activity at ORIN and wet weather conditions. "
"Jan 04, 2017 ","BART recovering: 20 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to an earlier equipment prob on track at DALY. "
"Jan 04, 2017 ",20 min delay on PITT line in PITT and SF dirs due to wet weather conditions and police activity at ORIN. 
"Jan 04, 2017 ","20 min delay on SF line in DALY, SFO, MLBR and East Bay dirs due to equip prob near DALY. "
"Jan 04, 2017 ","10 min delay at DALY in SFO, MLBR and East Bay dirs due to equip prob. "
"Jan 04, 2017 ",20 min delay at ORIN in SFO and MLBR dirs due to equip prob. 
"Jan 03, 2017 ","BART recovering: 10 min delay at EMBR in SFO, MLBR, DALY and East Bay dirs due to police activity. "
"Jan 03, 2017 ",Trains are not stopping at EMBR due to police activity. 
"Jan 03, 2017 ",10 min delay at 16TH in PITT and RICH dirs due to equip prob. 
"Jan 03, 2017 ",10 min delay system wide due to wet weather conditions. 
"Jan 02, 2017 ","BART recovering: 10 min delay at DALY in SFO, MLBR and East Bay dirs due to equip prob. "
"Jan 02, 2017 ","10 min delay at DALY in SFO, MLBR and East Bay dirs due to equip prob. "
"Jan 02, 2017 ",A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX 
"Jan 02, 2017 ","5-10 min delay system wide due to wet rails, and weather related conditions. "
"Jan 02, 2017 ",BART recovering: 10 min delay system wide due to earlier pg&e power issues near DALY. 
"Jan 02, 2017 ",BART recovering: 10 min delay at DALY in SFO and MLBR dirs due to earlier pg&e power issues. 
"Jan 02, 2017 ",BART recovering: major delay at DALY in PITT and DUBL dirs due to earlier pg&e power issues. 
"Jan 02, 2017 ",Major delay at DALY in PITT and DUBL dirs due to pg&e power issues. 
"Jan 02, 2017 ",20 min delay at DALY in PITT and DUBL dirs due to pg&e power issues. 
"Jan 02, 2017 ",10 min delay at DALY in PITT and DUBL dirs due to pg&e power issues. 
"Dec 31, 2016 ",BART recovering: 10 min delay at SFO in PITT and MLBR dirs due to equip prob. 
"Dec 31, 2016 ",10 min delay at SFO in PITT and MLBR dirs due to equip prob. 
"Dec 30, 2016 ",A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX 
"Dec 30, 2016 ",BART recovering: 20 min delay in East Bay dirs due to an earlier prob with a person on track. 
"Dec 30, 2016 ","BART recovering: major delay in transbay tube in SFO, MLBR, DALY and East Bay dirs due to person(s) on track. "
"Dec 30, 2016 ","Major delay in transbay tube in SFO, MLBR, DALY and East Bay dirs due to person(s) on track. "
"Dec 30, 2016 ",Major delay in transbay tube in East Bay dir due to person(s) on track. 
"Dec 30, 2016 ",20 min delay in transbay tube in East Bay dir due to person(s) on track. 
"Dec 30, 2016 ",10 min delay in transbay tube in East Bay dir due to person(s) on track. 
"Dec 30, 2016 ",BART recovering: 10 min delay on DALY line in East Bay dir due to equip prob. 
"Dec 30, 2016 ","BART recovering: 10 min delay between 24TH and 16TH on DALY line in SFO, MLBR, DALY and East Bay dirs due to equip prob. "
"Dec 29, 2016 ",A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX 
"Dec 28, 2016 ","BART recovering: 10 min delay at DALY in SFO, MLBR and East Bay dirs. "
"Dec 28, 2016 ",BART recovering: 10 min delay at DALY in SFO and MLBR dirs. 
"Dec 28, 2016 ",10 min delay at DALY in SFO and MLBR dirs. 
"Dec 28, 2016 ","BART recovering: 10 min delay on FRMT line in DUBL, FRMT, RICH and DALY dirs due to an earlier equipment prob on a train. "
"Dec 28, 2016 ","BART recovering: 20 min delay on FRMT line in DUBL, FRMT, RICH and DALY dirs due to an earlier equipment prob on a train. "
"Dec 28, 2016 ","20 min delay at FTVL in DUBL, FRMT, RICH and DALY dirs due to equip prob. "
"Dec 28, 2016 ","10 min delay at FTVL in DUBL, FRMT, RICH and DALY dirs due to equip prob. "
"Dec 28, 2016 ",A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX 
"Dec 27, 2016 ","BART recovering: 10 min delay at WOAK in SFO, MLBR, DALY and East Bay dirs due to a medical emergency. "
"Dec 27, 2016 ",BART recovering: 10 min delay at WOAK in East Bay dir due to a medical emergency. 
"Dec 27, 2016 ",10 min delay at WOAK in East Bay dir due to a medical emergency. 
"Dec 27, 2016 ",BART recovering: 10 min delay at 24TH in PITT and RICH dirs due to equip prob. 
"Dec 27, 2016 ",10 min delay at 24TH in PITT and RICH dirs due to equip prob. 
"Dec 27, 2016 ",A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX 
"Dec 27, 2016 ",BART recovering: 20 min delay in RICH dir due to equip prob. 
"Dec 27, 2016 ",BART recovering: major delay between MLBR and SBRN on MLBR line in RICH and MLBR dirs due to equip prob. 
"Dec 27, 2016 ",20 min delay between MLBR and SBRN on DALY line in RICH and MLBR dirs due to equip prob. 
"Dec 26, 2016 ",A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX 
"Dec 25, 2016 ",A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX 
"Dec 25, 2016 ",10 min delay at SF stns in East Bay dir due to equip prob. 
"Dec 24, 2016 ","10 min delay between PITT and NCON in PITT, SFO and MLBR dirs due to equip prob. "
